,cmplnt_num,cmplnt_fr_dt,cmplnt_fr_tm,addr_pct_cd,rpt_dt,ky_cd,ofns_desc,pd_cd,pd_desc,crm_atpt_cptd_cd,law_cat_cd,boro_nm,loc_of_occur_desc,prem_typ_desc,juris_desc,jurisdiction_code,hadevelopt,housing_psa,x_coord_cd,y_coord_cd,susp_age_group,susp_race,susp_sex,latitude,longitude,lat_lon,patrol_boro,vic_age_group,vic_race,vic_sex,:@computed_region_efsh_h5xi,:@computed_region_f5dn_yrer,:@computed_region_yeji_bk3q,:@computed_region_92fq_4b7q,:@computed_region_sbqj_enih,cmplnt_to_dt,cmplnt_to_tm,parks_nm,transit_district,station_name
240,201172263,2012-10-13T00:00:00.000,15:20:00,1,2012-10-13T00:00:00.000,358,OFFENSES INVOLVING FRAUD,705.0,"FORGERY,ETC.-MISD.",COMPLETED,MISDEMEANOR,MANHATTAN,,STREET,N.Y. POLICE DEPT,0.0,,NA,983728.0,201372.0,,,,40.719404551,-74.001884563,"{'latitude': '40.719404551', 'longitude': '-74.001884563'}",PATROL BORO MAN SOUTH,,UNKNOWN,D,12076.0,57.0,4.0,32.0,1.0,2012-10-13T00:00:00.000,15:20:00,NA,,
241,459621379,2017-08-19T00:00:00.000,16:00:00,122,2017-08-19T00:00:00.000,341,PETIT LARCENY,333.0,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,STATEN ISLAND,INSIDE,CHAIN STORE,N.Y. POLICE DEPT,0.0,,NA,944200.0,141120.0,18-24,WHITE,M,40.55393525,-74.144124172,"{'latitude': '40.55393525', 'longitude': '-74.144124172'}",PATROL BORO STATEN ISLAND,UNKNOWN,UNKNOWN,D,10695.0,15.0,1.0,9.0,76.0,2017-08-19T00:00:00.000,16:05:00,,,
242,706001318,2017-01-27T00:00:00.000,12:00:00,76,2017-01-27T00:00:00.000,107,BURGLARY,211.0,"BURGLARY,COMMERCIAL,DAY",COMPLETED,FELONY,BROOKLYN,INSIDE,COMMERCIAL BUILDING,N.Y. POLICE DEPT,0.0,,NA,987292.0,186925.0,UNKNOWN,BLACK,M,40.679750396,-73.989033946,"{'latitude': '40.679750396', 'longitude': '-73.989033946'}",PATROL BORO BKLYN SOUTH,45-64,BLACK,M,13514.0,14.0,2.0,27.0,48.0,2017-01-27T00:00:00.000,12:05:00,,,
243,260542046,2014-10-10T00:00:00.000,20:00:00,67,2014-10-10T00:00:00.000,113,FORGERY,729.0,"FORGERY,ETC.,UNCLASSIFIED-FELO",COMPLETED,FELONY,BROOKLYN,FRONT OF,STREET,N.Y. POLICE DEPT,0.0,,NA,1005192.0,180644.0,18-24,BLACK,M,40.662486213,-73.924517575,"{'latitude': '40.662486213', 'longitude': '-73.924517575'}",PATROL BORO BKLYN SOUTH,,UNKNOWN,E,17614.0,61.0,2.0,17.0,40.0,2014-10-10T00:00:00.000,20:00:00,,,
244,268244323,2017-09-15T00:00:00.000,15:00:00,101,2017-09-17T00:00:00.000,578,HARRASSMENT 2,638.0,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,QUEENS,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0.0,,NA,1054076.0,157437.0,25-44,BLACK HISPANIC,F,40.598537593,-73.748559596,"{'latitude': '40.598537593', 'longitude': '-73.748559596'}",PATROL BORO QUEENS SOUTH,45-64,WHITE,F,20529.0,51.0,3.0,47.0,59.0,2017-09-15T00:00:00.000,15:00:00,,,
245,191903102,2014-02-28T00:00:00.000,02:20:00,101,2014-03-01T00:00:00.000,347,INTOXICATED & IMPAIRED DRIVING,905.0,"INTOXICATED DRIVING,ALCOHOL",COMPLETED,MISDEMEANOR,QUEENS,,STREET,N.Y. POLICE DEPT,0.0,,NA,1044207.0,155037.0,,,,40.592022354,-73.784118784,"{'latitude': '40.592022354', 'longitude': '-73.784118784'}",PATROL BORO QUEENS SOUTH,,UNKNOWN,E,20530.0,51.0,3.0,47.0,59.0,2014-02-28T00:00:00.000,02:28:00,,,
246,416167662,2017-08-15T00:00:00.000,00:30:00,94,2017-08-15T00:00:00.000,351,CRIMINAL MISCHIEF & RELATED OF,254.0,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,BROOKLYN,OPPOSITE OF,STREET,N.Y. POLICE DEPT,0.0,,NA,997995.0,201726.0,,,,40.720365536,-73.950415604,"{'latitude': '40.720365536', 'longitude': '-73.950415604'}",PATROL BORO BKLYN NORTH,25-44,WHITE,M,18182.0,36.0,2.0,38.0,57.0,2017-08-15T00:00:00.000,08:00:00,,,
247,970540474,2013-04-17T00:00:00.000,10:00:00,77,2013-04-17T00:00:00.000,365,ADMINISTRATIVE CODE,878.0,"ADM.CODE,UNCLASSIFIED MISDEMEA",COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0.0,,NA,1005441.0,184756.0,,BLACK,M,40.673772142,-73.92360715,"{'latitude': '40.673772142', 'longitude': '-73.92360715'}",PATROL BORO BKLYN NORTH,25-44,BLACK,F,13516.0,16.0,2.0,17.0,49.0,2013-04-17T00:00:00.000,20:30:00,NA,,
248,969891665,2017-08-30T00:00:00.000,15:40:00,84,2017-08-30T00:00:00.000,117,DANGEROUS DRUGS,524.0,"CONTROLLED SUBSTANCE,POSSESS.-",COMPLETED,FELONY,BROOKLYN,INSIDE,OTHER,DEPT OF CORRECTIONS,72.0,,NA,1016268.0,227533.0,18-24,BLACK,M,40.791151867,-73.884371919,"{'latitude': '40.791151867', 'longitude': '-73.884371919'}",PATROL BORO BKLYN NORTH,UNKNOWN,UNKNOWN,E,14781.0,39.0,5.0,4.0,72.0,2017-08-30T00:00:00.000,15:40:00,,,
249,349765567,2014-01-11T00:00:00.000,00:09:00,43,2014-01-11T00:00:00.000,126,MISCELLANEOUS PENAL LAW,198.0,CRIMINAL CONTEMPT 1,COMPLETED,FELONY,BRONX,INSIDE,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2.0,CLASON POINT GARDENS,891,1020583.0,238273.0,,,,40.820613493,-73.868730663,"{'latitude': '40.820613493', 'longitude': '-73.868730663'}",PATROL BORO BRONX,25-44,WHITE HISPANIC,M,11611.0,58.0,5.0,31.0,26.0,2014-01-11T00:00:00.000,07:52:00,,,
250,125501694,2017-06-03T00:00:00.000,16:20:00,107,2017-06-03T00:00:00.000,578,HARRASSMENT 2,637.0,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,QUEENS,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0.0,,NA,1037713.0,208286.0,45-64,WHITE,M,40.738220227,-73.807078909,"{'latitude': '40.738220227', 'longitude': '-73.807078909'}",PATROL BORO QUEENS SOUTH,25-44,WHITE,F,14507.0,25.0,3.0,24.0,65.0,2017-06-03T00:00:00.000,16:50:00,,,
251,394463038,2013-04-03T00:00:00.000,14:30:00,75,2013-04-03T00:00:00.000,341,PETIT LARCENY,333.0,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,CHAIN STORE,N.Y. POLICE DEPT,0.0,,NA,1020754.0,176733.0,,,,40.651700904,-73.868446751,"{'latitude': '40.651700904', 'longitude': '-73.868446751'}",PATROL BORO BKLYN NORTH,,UNKNOWN,D,17215.0,45.0,2.0,25.0,47.0,,,NA,,
252,183365834,2016-05-09T00:00:00.000,08:50:00,76,2016-05-09T00:00:00.000,578,HARRASSMENT 2,638.0,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,BROOKLYN,,STREET,N.Y. POLICE DEPT,0.0,,NA,985801.0,189005.0,25-44,WHITE,M,40.68545991,-73.994409057,"{'latitude': '40.68545991', 'longitude': '-73.994409057'}",PATROL BORO BKLYN SOUTH,45-64,WHITE,M,13514.0,14.0,2.0,27.0,48.0,2016-05-09T00:00:00.000,09:00:00,,,
253,211990816,2016-11-28T00:00:00.000,08:00:00,79,2016-11-29T00:00:00.000,107,BURGLARY,223.0,"BURGLARY,RESIDENCE,NIGHT",COMPLETED,FELONY,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0.0,,NA,1000950.0,188650.0,25-44,BLACK,M,40.6844699,-73.939787706,"{'latitude': '40.6844699', 'longitude': '-73.939787706'}",PATROL BORO BKLYN NORTH,25-44,BLACK,M,18181.0,69.0,2.0,49.0,51.0,2016-11-28T00:00:00.000,19:00:00,,,
254,331076623,2012-05-24T00:00:00.000,23:25:00,28,2012-05-24T00:00:00.000,235,DANGEROUS DRUGS,511.0,"CONTROLLED SUBSTANCE, POSSESSI",COMPLETED,MISDEMEANOR,MANHATTAN,OPPOSITE OF,STREET,N.Y. POLICE DEPT,0.0,,NA,997155.0,230828.0,,,,40.800244326,-73.95339009,"{'latitude': '40.800244326', 'longitude': '-73.95339009'}",PATROL BORO MAN NORTH,,UNKNOWN,E,12423.0,18.0,4.0,36.0,18.0,,,NA,,
255,928382640,2013-09-14T00:00:00.000,14:18:00,25,2013-09-14T00:00:00.000,343,THEFT OF SERVICES,475.0,UNAUTH. SALE OF TRANS. SERVICE,COMPLETED,MISDEMEANOR,MANHATTAN,,TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1.0,,NA,1001575.0,232339.0,,,,40.804384046,-73.937421669,"{'latitude': '40.804384046', 'longitude': '-73.937421669'}",PATROL BORO MAN NORTH,,UNKNOWN,E,13093.0,7.0,4.0,36.0,16.0,2013-09-14T00:00:00.000,14:23:00,NA,4.0,125 STREET
256,717834708,2012-05-13T00:00:00.000,00:35:00,110,2012-05-13T00:00:00.000,117,DANGEROUS DRUGS,503.0,"CONTROLLED SUBSTANCE,INTENT TO",COMPLETED,FELONY,QUEENS,,STREET,N.Y. POLICE DEPT,0.0,,NA,1023076.0,210154.0,,,,40.743423783,-73.859885991,"{'latitude': '40.743423783', 'longitude': '-73.859885991'}",PATROL BORO QUEENS NORTH,,UNKNOWN,E,14510.0,66.0,3.0,21.0,68.0,,,NA,,
257,794413004,2013-04-28T00:00:00.000,07:00:00,7,2013-04-29T00:00:00.000,341,PETIT LARCENY,338.0,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2.0,BARUCH,544,990162.0,200091.0,,UNKNOWN,U,40.715886554,-73.978675016,"{'latitude': '40.715886554', 'longitude': '-73.978675016'}",PATROL BORO MAN SOUTH,18-24,WHITE HISPANIC,F,11723.0,70.0,4.0,50.0,4.0,2013-04-28T00:00:00.000,08:00:00,NA,,
258,286193407,2017-09-04T00:00:00.000,22:45:00,45,2017-09-06T00:00:00.000,109,GRAND LARCENY,421.0,"LARCENY,GRAND FROM VEHICLE/MOTORCYCLE",COMPLETED,FELONY,BRONX,,STREET,N.Y. POLICE DEPT,0.0,,NA,1030198.0,250627.0,UNKNOWN,UNKNOWN,U,40.854476806,-73.833907203,"{'latitude': '40.854476806', 'longitude': '-73.833907203'}",PATROL BORO BRONX,25-44,WHITE HISPANIC,M,11270.0,43.0,5.0,12.0,28.0,2017-09-05T00:00:00.000,07:00:00,,,
259,182400674,2017-05-16T00:00:00.000,09:00:00,49,2017-12-08T00:00:00.000,109,GRAND LARCENY,432.0,"LARCENY,GRAND BY IDENTITY THEFT-UNCLASSIFIED",COMPLETED,FELONY,BRONX,INSIDE,COMMERCIAL BUILDING,N.Y. POLICE DEPT,0.0,,NA,1026158.0,246462.0,25-44,BLACK HISPANIC,M,40.843065226,-73.848537121,"{'latitude': '40.843065226', 'longitude': '-73.848537121'}",PATROL BORO BRONX,UNKNOWN,UNKNOWN,D,11270.0,59.0,5.0,12.0,32.0,2017-05-16T00:00:00.000,15:00:00,,,
260,290608449,2011-02-23T00:00:00.000,18:55:00,44,2011-02-23T00:00:00.000,352,CRIMINAL TRESPASS,205.0,"TRESPASS 2, CRIMINAL",COMPLETED,MISDEMEANOR,BRONX,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0.0,,NA,1007229.0,244161.0,,,,40.836819196,-73.916958337,"{'latitude': '40.836819196', 'longitude': '-73.916958337'}",PATROL BORO BRONX,,UNKNOWN,E,10930.0,50.0,5.0,42.0,27.0,2011-02-23T00:00:00.000,19:00:00,NA,,
261,526024949,2012-08-02T00:00:00.000,23:30:00,113,2012-08-03T00:00:00.000,110,GRAND LARCENY OF MOTOR VEHICLE,441.0,"LARCENY,GRAND OF AUTO",COMPLETED,FELONY,QUEENS,OPPOSITE OF,STREET,N.Y. POLICE DEPT,0.0,,43765,1044484.0,190446.0,,,,40.689210304,-73.782805301,"{'latitude': '40.689210304', 'longitude': '-73.782805301'}",PATROL BORO QUEENS SOUTH,25-44,BLACK,F,24669.0,41.0,3.0,6.0,71.0,2012-08-03T00:00:00.000,06:15:00,NA,,
262,162909425,2011-02-13T00:00:00.000,22:15:00,14,2011-02-14T00:00:00.000,344,ASSAULT 3 & RELATED OFFENSES,101.0,ASSAULT 3,COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,BUS TERMINAL,PORT AUTHORITY,3.0,,NA,986882.0,214802.0,,,,40.756266207,-73.990501248,"{'latitude': '40.756266207', 'longitude': '-73.990501248'}",PATROL BORO MAN SOUTH,25-44,BLACK,F,12080.0,12.0,4.0,10.0,8.0,2011-02-13T00:00:00.000,22:50:00,NA,,
263,525166382,2015-01-30T00:00:00.000,15:00:00,67,2015-01-30T00:00:00.000,105,ROBBERY,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,BROOKLYN,,STREET,N.Y. POLICE DEPT,0.0,,NA,1003841.0,180001.0,,UNKNOWN,U,40.660724412,-73.92938902,"{'latitude': '40.660724412', 'longitude': '-73.92938902'}",PATROL BORO BKLYN SOUTH,18-24,UNKNOWN,M,16866.0,61.0,2.0,17.0,40.0,2015-01-30T00:00:00.000,15:10:00,,,
264,895365656,2012-04-20T00:00:00.000,11:00:00,66,2012-04-24T00:00:00.000,109,GRAND LARCENY,438.0,"LARCENY,GRAND FROM BUILDING (NON-RESIDENCE) UNATTENDED",COMPLETED,FELONY,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0.0,,NA,989894.0,173886.0,,,,40.643959939,-73.979663719,"{'latitude': '40.643959939', 'longitude': '-73.979663719'}",PATROL BORO BKLYN SOUTH,18-24,WHITE,M,17620.0,2.0,2.0,27.0,39.0,2012-04-23T00:00:00.000,12:30:00,NA,,
265,444419632,2013-11-19T00:00:00.000,15:52:00,81,2013-11-19T00:00:00.000,105,ROBBERY,399.0,"ROBBERY,COMMERCIAL UNCLASSIFIED",COMPLETED,FELONY,BROOKLYN,INSIDE,VARIETY STORE,N.Y. POLICE DEPT,0.0,,NA,1001856.0,193160.0,,,,40.696847054,-73.936509237,"{'latitude': '40.696847054', 'longitude': '-73.936509237'}",PATROL BORO BKLYN NORTH,,UNKNOWN,D,17213.0,69.0,2.0,49.0,52.0,,,NA,,
266,893105093,2013-09-28T00:00:00.000,17:00:00,18,2013-10-02T00:00:00.000,107,BURGLARY,214.0,"BURGLARY,COMMERCIAL,UNKNOWN TI",ATTEMPTED,FELONY,MANHATTAN,,SMALL MERCHANT,N.Y. POLICE DEPT,0.0,,NA,992353.0,216753.0,,,,40.761617883,-73.970751328,"{'latitude': '40.761617883', 'longitude': '-73.970751328'}",PATROL BORO MAN SOUTH,,UNKNOWN,D,12419.0,11.0,4.0,51.0,10.0,2013-09-29T00:00:00.000,19:00:00,NA,,
267,208476493,2014-05-08T00:00:00.000,03:40:00,70,2014-05-08T00:00:00.000,107,BURGLARY,213.0,"BURGLARY,COMMERCIAL,NIGHT",COMPLETED,FELONY,BROOKLYN,INSIDE,CHAIN STORE,N.Y. POLICE DEPT,0.0,,NA,994620.0,175951.0,,,,40.649623646,-73.962630766,"{'latitude': '40.649623646', 'longitude': '-73.962630766'}",PATROL BORO BKLYN SOUTH,,UNKNOWN,D,13510.0,60.0,2.0,11.0,43.0,2014-05-08T00:00:00.000,09:30:00,,,
268,554332580,2016-02-13T00:00:00.000,17:15:00,75,2016-02-14T00:00:00.000,351,CRIMINAL MISCHIEF & RELATED OF,258.0,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,BROOKLYN,FRONT OF,CLOTHING/BOUTIQUE,N.Y. POLICE DEPT,0.0,,NA,1017351.0,187484.0,,,,40.68122336,-73.880657828,"{'latitude': '40.68122336', 'longitude': '-73.880657828'}",PATROL BORO BKLYN NORTH,UNKNOWN,UNKNOWN,D,17215.0,45.0,2.0,37.0,47.0,,,,,
269,130967155,2016-03-26T00:00:00.000,12:00:00,122,2016-09-21T00:00:00.000,361,OFF. AGNST PUB ORD SENSBLTY &,639.0,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,STATEN ISLAND,INSIDE,COMMERCIAL BUILDING,N.Y. POLICE DEPT,0.0,,NA,939399.0,137840.0,45-64,WHITE HISPANIC,M,40.544909306,-74.161379125,"{'latitude': '40.544909306', 'longitude': '-74.161379125'}",PATROL BORO STATEN ISLAND,25-44,WHITE,F,10699.0,15.0,1.0,9.0,76.0,2016-09-19T00:00:00.000,12:00:00,,,
270,266089873,2017-04-12T00:00:00.000,08:30:00,46,2017-04-12T00:00:00.000,351,CRIMINAL MISCHIEF & RELATED OF,259.0,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,BRONX,FRONT OF,STREET,N.Y. POLICE DEPT,0.0,,NA,1007243.0,248348.0,,,,40.848311248,-73.916893388,"{'latitude': '40.848311248', 'longitude': '-73.916893388'}",PATROL BORO BRONX,45-64,WHITE HISPANIC,F,10931.0,6.0,5.0,29.0,29.0,2017-04-15T00:00:00.000,08:45:00,,,
271,936849841,2016-07-07T00:00:00.000,18:00:00,68,2016-07-08T00:00:00.000,351,CRIMINAL MISCHIEF & RELATED OF,254.0,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,BROOKLYN,,STREET,N.Y. POLICE DEPT,0.0,,NA,978384.0,166272.0,,,,40.623060974,-74.021132507,"{'latitude': '40.623060974', 'longitude': '-74.021132507'}",PATROL BORO BKLYN SOUTH,45-64,WHITE,M,17216.0,10.0,2.0,44.0,41.0,2016-07-08T00:00:00.000,07:30:00,,,
272,954011458,2016-08-14T00:00:00.000,22:15:00,75,2016-08-14T00:00:00.000,105,ROBBERY,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,BROOKLYN,FRONT OF,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0.0,,NA,1016234.0,185404.0,18-24,BLACK,M,40.675518341,-73.88469497,"{'latitude': '40.675518341', 'longitude': '-73.88469497'}",PATROL BORO BKLYN NORTH,18-24,WHITE HISPANIC,M,17214.0,45.0,2.0,37.0,47.0,2016-08-14T00:00:00.000,22:20:00,,,
273,636234581,2016-05-16T00:00:00.000,09:25:00,48,2016-05-16T00:00:00.000,578,HARRASSMENT 2,637.0,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,BRONX,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0.0,,NA,1016293.0,250009.0,25-44,BLACK HISPANIC,M,40.852841995,-73.88417431,"{'latitude': '40.852841995', 'longitude': '-73.88417431'}",PATROL BORO BRONX,25-44,WHITE HISPANIC,F,10936.0,35.0,5.0,22.0,31.0,2016-05-16T00:00:00.000,09:40:00,,,
274,294268571,2013-10-16T00:00:00.000,10:15:00,76,2013-10-16T00:00:00.000,578,HARRASSMENT 2,637.0,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,BROOKLYN,,STREET,N.Y. POLICE DEPT,0.0,,NA,986644.0,186126.0,,AMERICAN INDIAN/ALASKAN NATIVE,M,40.67755752,-73.991370502,"{'latitude': '40.67755752', 'longitude': '-73.991370502'}",PATROL BORO BKLYN SOUTH,25-44,WHITE,M,13514.0,14.0,2.0,27.0,48.0,2013-10-16T00:00:00.000,10:20:00,NA,,
275,591809598,2011-02-27T00:00:00.000,15:00:00,120,2011-02-28T00:00:00.000,361,OFF. AGNST PUB ORD SENSBLTY &,639.0,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,STATEN ISLAND,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0.0,,NA,962748.0,174174.0,18-24,BLACK,F,40.644726131,-74.077483159,"{'latitude': '40.644726131', 'longitude': '-74.077483159'}",PATROL BORO STATEN ISLAND,25-44,BLACK,F,10369.0,4.0,1.0,13.0,74.0,,,NA,,
276,677335799,2012-12-02T00:00:00.000,01:30:00,43,2012-12-02T00:00:00.000,105,ROBBERY,384.0,"ROBBERY,POCKETBOOK/CARRIED BAG",COMPLETED,FELONY,BRONX,,STREET,N.Y. POLICE DEPT,0.0,,NA,1022748.0,242189.0,,BLACK,U,40.831352617,-73.860886083,"{'latitude': '40.831352617', 'longitude': '-73.860886083'}",PATROL BORO BRONX,18-24,WHITE HISPANIC,M,11610.0,58.0,5.0,31.0,26.0,2012-12-02T00:00:00.000,02:00:00,NA,,
277,754379959,2012-06-01T00:00:00.000,01:00:00,47,2012-06-01T00:00:00.000,235,DANGEROUS DRUGS,567.0,"MARIJUANA, POSSESSION 4 & 5",COMPLETED,MISDEMEANOR,BRONX,FRONT OF,STREET,N.Y. POLICE DEPT,0.0,,NA,1028124.0,257461.0,,,,40.873244591,-73.841359607,"{'latitude': '40.873244591', 'longitude': '-73.841359607'}",PATROL BORO BRONX,,UNKNOWN,E,11607.0,29.0,5.0,2.0,30.0,2012-06-01T00:00:00.000,01:05:00,NA,,
278,904636027,2015-08-28T00:00:00.000,09:00:00,88,2015-10-08T00:00:00.000,109,GRAND LARCENY,422.0,"LARCENY,GRAND BY OPEN CREDIT CARD (NEW ACCT)",COMPLETED,FELONY,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0.0,,NA,994469.0,188005.0,,,,40.682709376,-73.96315666,"{'latitude': '40.682709376', 'longitude': '-73.96315666'}",PATROL BORO BKLYN NORTH,25-44,WHITE,F,13829.0,68.0,2.0,48.0,55.0,2015-10-05T00:00:00.000,10:00:00,,,
279,673967404,2015-07-25T00:00:00.000,19:30:00,52,2015-07-25T00:00:00.000,235,DANGEROUS DRUGS,567.0,"MARIJUANA, POSSESSION 4 & 5",COMPLETED,MISDEMEANOR,BRONX,REAR OF,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0.0,,NA,1010327.0,253958.0,18-24,WHITE HISPANIC,M,40.863700447,-73.905724473,"{'latitude': '40.863700447', 'longitude': '-73.905724473'}",PATROL BORO BRONX,,UNKNOWN,E,11606.0,24.0,5.0,29.0,34.0,2015-07-25T00:00:00.000,19:34:00,,,
280,426825154,2013-01-22T00:00:00.000,12:56:00,49,2013-01-22T00:00:00.000,113,FORGERY,729.0,"FORGERY,ETC.,UNCLASSIFIED-FELO",COMPLETED,FELONY,BRONX,INSIDE,BANK,N.Y. POLICE DEPT,0.0,,NA,1020731.0,251394.0,,,,40.856626182,-73.868124575,"{'latitude': '40.856626182', 'longitude': '-73.868124575'}",PATROL BORO BRONX,,UNKNOWN,D,11271.0,59.0,5.0,12.0,32.0,2013-01-22T00:00:00.000,13:10:00,NA,,
281,124301732,2014-03-22T00:00:00.000,14:20:00,19,2014-03-22T00:00:00.000,105,ROBBERY,361.0,"ROBBERY,BANK",COMPLETED,FELONY,MANHATTAN,INSIDE,BANK,N.Y. POLICE DEPT,0.0,,NA,994671.0,221989.0,,WHITE,M,40.775986915,-73.962375719,"{'latitude': '40.775986915', 'longitude': '-73.962375719'}",PATROL BORO MAN NORTH,,UNKNOWN,D,10092.0,23.0,4.0,51.0,11.0,2014-03-22T00:00:00.000,14:25:00,,,
282,584560409,2012-04-07T00:00:00.000,20:00:00,105,2012-04-08T00:00:00.000,578,HARRASSMENT 2,638.0,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,QUEENS,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0.0,,NA,1058225.0,179984.0,,BLACK,M,40.660390415,-73.733372105,"{'latitude': '40.660390415', 'longitude': '-73.733372105'}",PATROL BORO QUEENS SOUTH,25-44,ASIAN / PACIFIC ISLANDER,F,24018.0,63.0,3.0,47.0,63.0,2012-04-07T00:00:00.000,22:00:00,NA,,
283,158111042,2015-12-21T00:00:00.000,19:20:00,113,2015-12-21T00:00:00.000,105,ROBBERY,392.0,"ROBBERY,UNLICENSED FOR HIRE VEHICLE",COMPLETED,FELONY,QUEENS,FRONT OF,STREET,N.Y. POLICE DEPT,0.0,,NA,1043166.0,185802.0,UNKNOWN,BLACK,U,40.676472488,-73.787598426,"{'latitude': '40.676472488', 'longitude': '-73.787598426'}",PATROL BORO QUEENS SOUTH,45-64,BLACK,M,24669.0,41.0,3.0,46.0,71.0,2015-12-21T00:00:00.000,19:23:00,,,
284,770435768,2013-03-04T00:00:00.000,23:50:00,75,2013-03-05T00:00:00.000,361,OFF. AGNST PUB ORD SENSBLTY &,639.0,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0.0,,NA,1022309.0,184612.0,,,,40.673320448,-73.862798311,"{'latitude': '40.673320448', 'longitude': '-73.862798311'}",PATROL BORO BKLYN NORTH,45-64,BLACK,F,17215.0,45.0,2.0,25.0,47.0,2013-03-04T00:00:00.000,23:50:00,NA,,
285,385098691,2013-08-23T00:00:00.000,19:20:00,23,2013-08-23T00:00:00.000,121,CRIMINAL MISCHIEF & RELATED OF,269.0,"MISCHIEF,CRIMINAL,    UNCL 2ND",COMPLETED,FELONY,MANHATTAN,INSIDE,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2.0,CLINTON,616,998515.0,227786.0,25-44,BLACK,M,40.79189277,-73.94848439,"{'latitude': '40.79189277', 'longitude': '-73.94848439'}",PATROL BORO MAN NORTH,25-44,BLACK,F,12426.0,7.0,4.0,35.0,14.0,2013-08-23T00:00:00.000,19:40:00,NA,,
286,797224471,2014-07-24T00:00:00.000,14:15:00,44,2014-11-04T00:00:00.000,121,CRIMINAL MISCHIEF & RELATED OF,273.0,"TAMPERING 1,CRIMINAL",COMPLETED,FELONY,BRONX,,TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1.0,,NA,1008114.0,244866.0,,,,40.83875187,-73.913757556,"{'latitude': '40.83875187', 'longitude': '-73.913757556'}",PATROL BORO BRONX,,UNKNOWN,E,10934.0,50.0,5.0,29.0,27.0,,,,11.0,170 STREET
287,800810667,2012-03-12T00:00:00.000,12:00:00,45,2012-03-12T00:00:00.000,109,GRAND LARCENY,438.0,"LARCENY,GRAND FROM BUILDING (NON-RESIDENCE) UNATTENDED",COMPLETED,FELONY,BRONX,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0.0,,NA,1033479.0,254043.0,,UNKNOWN,F,40.863834998,-73.822021885,"{'latitude': '40.863834998', 'longitude': '-73.822021885'}",PATROL BORO BRONX,25-44,BLACK,F,12344.0,43.0,5.0,2.0,28.0,,,NA,,
